,asin_id,review_id,review_title,review_description,rating
1823,B086B89SB4,RAKOFS3SCKRPH,"
Terrible packaging and not worth more than $20.00
","

  The packaging was awful and had 3 little clear stickers holding the lid down.  They sent it in a padded envelope.  I am happy game box wasn't dented because the envelope was beat to hell.  No protective box of the board game and the game itself was not in plastic or anything else.  It is NOT worth more than the $20.00 it was originally listed at.  It is cute and looks like it will be fun and has really cute ideals like the actual game box is the spellbook, a little binx replica and some fun drawings on the cards.  Again,  do not pay more than the $20.00 it was originally sold at.  It is not worth more even if you are a super fan, which I am!

",3.0 out of 5 stars
1824,B086B89SB4,R2U6RM4JZ62TPV,"
Horrible Quality!!!
","

  The Hocus Pocus game came damaged!!! The quality of the game box is made of a bad quality cardboard. I thought it was going to be of a hard material. Also it doesn’t help Amazon sent the game in a mailer bag instead of a box. I am so devastated. I was looking forward to the game.

",1.0 out of 5 stars
1825,B086B89SB4,R210SMJ2UK2O1K,"
Mediocre
","

  Would agree with others who reported this game needs packaged to ship better. Mine also arrived damaged. Binx tail was broken off within the package. I did enjoy the idea of packaging the game to look like an actually spell book, but that's about all I liked about it. Game play is mediocre and my girls (12 and 8) lost interest quickly. I had much higher hopes for this game. I'm bummed. It is definitely NOT worth $20. I would only purchase this if I wanted it for collector reasons only.

",2.0 out of 5 stars
1826,B086B89SB4,R224QCKE7YMVMG,"
Fun but kind of hard to figure out at first
","

  I have been in love with hocus pocus since I first saw it in the theater as a kid so when I saw this game I had to have it! The packaging is adorable & I love the way it looks. My husband & I played this with our 6 & 10 year old & it was a bit difficult to figure out at first. We had to watch a video on YouTube to get the hang of it. It is too hard for my 6 year old but my 10 year old liked it. I think once we play more & get use to it it will become a favorite!

",4.0 out of 5 stars
1827,B086B89SB4,R3S6FFBD9YQJAA,"
Cute but can you win?
","

  The packaging is fun and the nostalgia is there. We were laughing at how cute everything was until we played.  We played this game with two people and twice we lost, hard. We were only able to stun the sisters one time and the goal is to do it three times. I want to try it again with more people and see if that makes creating the goals easier. It feels like it needs more ingredient cards to reach the goals. If you are a fan of the movie I would totally recommend, but the game play is just ok.

",4.0 out of 5 stars
1828,B086B89SB4,R1YCI4C9AWNR59,"
Takes some time to figure out
","

  Love love love the packaging! 5 stars just for the look of the game. Mine was delivered to my house the day it was released. The game is a little complicated and took some time to fully understand. We didn’t stun a witch until our third try. We finally won on our fourth try. Might be a little hard for younger Hocus Pocus lovers. But overall a fun game themed to a cult classic.

",5.0 out of 5 stars
1829,B086B89SB4,R3S6AOAE6A3DWO,"
All in all happy
","

  The game comes in a box that looks like a book and all the peices are really cute and very good quality.  The instructions are pretty long and a tad bit confusing but I think we got it figured out once we started playing.  Only downside is how it was shipped,  it got a little dented but I guess not terribly.  Also I wish the box had something to keep it closed. I might add a peice of velcro or ribbon.. we will play it but i mostly got it for thr novelty of it.  I love this movie and everything Fall!

",4.0 out of 5 stars
1830,B086B89SB4,R8ZH17F4V0CBT,"
WAY TOO COMPLICATED. Save your money.
","

  This game is WAYYYY TOO COMPLICATED. I’m a huge Hocus Pocus fan, so I love all the references from the movie... but there is absolutely NO WAY an 8 year old could figure this out. - Both my husband and I spent a good hour trying to learn the rules (we even watched a YouTube video trying to explain it...) and we still have NO CLUE how to play. - The packaging is super cute but we can’t figure out how to play it....I think we are going to have to return it unfortunately.

",1.0 out of 5 stars
1831,B086B89SB4,R18K7Y96NZD3W7,"
Hocus Pocus game!
","

  I could not wait to receive this!! I pre-ordered it and we were Sooo excited when it showed up!I gathered the family around the table and we started reading the directions and set everything up. Talk about confusing!!! We looked up a video on YouTube that was a little easier to follow.Once we started to play-we understood it better. Probably would’ve been better as a board game, but still a fun time.We are huge Hocus Pocus fans, so we enjoyed it!

",4.0 out of 5 stars
1832,B086B89SB4,RAGHS2XRITPLS,"
Disappointed.
","

  I was so disappointed in this game because I love the movie so much.It’s small, the board is just barely larger than the size of my hand. The game play was the most frustrating part by far though, it seemed like they tried to throw too many ideas into a game but it was also too simple at the same time. When we finished playing my kids said “ugh finally!” and called it rage inducing. Definitely not a fun play.

",1.0 out of 5 stars
1833,B086B89SB4,R1PQXQ8TPHCAPG,"
Too confusing, not much fun to play
","

  So the concept is cool ""Stop the Sanderson Sisters from taking over the town!"".  But the execution is lacking. Instructions are nearly impossible to understand, so you end up frustrated.  There were a couple of times that various cards were played and honestly we had no idea what to do, so we ignored them.  Unlikely we will ever end up playing it again, which is a shame, because it looked so fun.

",2.0 out of 5 stars
1834,B086B89SB4,R1DEIVI1MQ63NX,"
Good for kids, poor instructions
","

  It's fun but the packaging is not re-closeable so once you open it you can't set on it's side because the stuff will fall out. Fun but more juvineille than I was hoping. Had to watch a video to understand the intructions though

",4.0 out of 5 stars
1835,B086B89SB4,R1ZNS69Q3XVMWR,"
Bought just because it was Hocus Pocus
","

  This game could have been way better in my opinion. Makers had a real chance at this. I only gave it 3 stars bc its not something we all really enjoyed. It is a cute idea but the game itself wasn't a favorite here unfortunately. We have played it once with no desire to play again.

",3.0 out of 5 stars
1836,B086B89SB4,R2S0M9YI50JUJA,"
Ravensburger does it again!
","

  This is a very fun little game, but it is hard to beat the Sandersons. We played 3 in a row and didn't even come close to beating them. The game made is want to just keep playing to keep trying.Has a great feel for lovers of Hocus Pocus. This will be one that we will keep playing and especially at Halloween time. We will beat you Sandersons.....just you wait and see!

",5.0 out of 5 stars
